WE HAVE TOKENIZER
loaded tokenizer
<sentencepiece.SentencePieceProcessor; proxy of <Swig Object of type 'sentencepiece::SentencePieceProcessor *' at 0x314a21d10> >
DONE
TINYSTORIES DATASET LOADED...
Iteration 605, Loss: 6.291572093963623
Iteration 606, Loss: 6.15421199798584
Iteration 607, Loss: 6.030221462249756
Iteration 608, Loss: 6.3216447830200195
Iteration 609, Loss: 6.021154403686523
Iteration 610, Loss: 6.234493255615234
Iteration 611, Loss: 5.949502468109131
Iteration 612, Loss: 5.944690704345703
Iteration 613, Loss: 6.481530666351318
Iteration 614, Loss: 6.251195430755615
Iteration 615, Loss: 6.219420909881592
Iteration 616, Loss: 5.9835591316223145
Iteration 617, Loss: 6.2587571144104
Iteration 618, Loss: 6.211470127105713
Iteration 619, Loss: 5.8704657554626465
Iteration 620, Loss: 6.038329124450684
Iteration 621, Loss: 6.382065296173096
Iteration 622, Loss: 5.915249824523926
Iteration 623, Loss: 5.8468828201293945
Iteration 624, Loss: 6.007473945617676
Iteration 625, Loss: 6.4985456466674805
Iteration 626, Loss: 5.752947807312012
Iteration 627, Loss: 6.6624908447265625
Iteration 628, Loss: 5.8805832862854
Iteration 629, Loss: 6.2551655769348145
Iteration 630, Loss: 5.999077320098877
Iteration 631, Loss: 5.6674299240112305
Iteration 632, Loss: 5.977972984313965
Iteration 633, Loss: 6.261575698852539
Iteration 634, Loss: 6.571403503417969
Iteration 635, Loss: 6.182275772094727
Iteration 636, Loss: 6.258395671844482
Iteration 637, Loss: 6.07305383682251
Iteration 638, Loss: 6.178265571594238
Iteration 639, Loss: 6.553981781005859
Iteration 640, Loss: 6.331218719482422
Iteration 641, Loss: 6.280257701873779
Iteration 642, Loss: 6.120612144470215
Iteration 643, Loss: 5.9918131828308105
Iteration 644, Loss: 5.8941826820373535
Iteration 645, Loss: 6.131729602813721
Iteration 646, Loss: 6.143259048461914
Iteration 647, Loss: 6.10758638381958
Iteration 648, Loss: 6.049580097198486
Iteration 649, Loss: 6.202795505523682
Iteration 650, Loss: 5.999921798706055
Iteration 651, Loss: 5.952449321746826
Iteration 652, Loss: 6.005714416503906
Iteration 653, Loss: 6.019497394561768
Iteration 654, Loss: 6.358145713806152
Iteration 655, Loss: 6.406774520874023
Iteration 656, Loss: 6.4334869384765625
Iteration 657, Loss: 6.5026164054870605
Iteration 658, Loss: 6.215875625610352
Iteration 659, Loss: 6.173243045806885
Iteration 660, Loss: 6.2626519203186035
Iteration 661, Loss: 6.144329071044922
Iteration 662, Loss: 6.431863784790039
